,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2021-12-06,0.8,0.83,0.75,0.83,508644255.0,508644255.0,0.029999999999999916
2021-12-07,0.83,0.85,0.8,0.82,319504545.0,319504545.0,-0.010000000000000009
2021-12-08,0.82,0.88,0.8,0.86,415004580.0,415004580.0,0.040000000000000036
2021-12-09,0.86,0.94,0.83,0.86,684730305.0,684730305.0,0.0
2021-12-10,0.86,0.88,0.79,0.8,496512579.0,496512579.0,-0.05999999999999994
2021-12-11,0.8,0.84,0.78,0.84,284945414.0,284945414.0,0.039999999999999925
2021-12-12,0.84,0.86,0.81,0.84,224450903.0,224450903.0,0.0
2021-12-13,0.84,0.84,0.76,0.78,378446930.0,378446930.0,-0.05999999999999994
2021-12-14,0.78,0.82,0.77,0.81,352693472.0,352693472.0,0.030000000000000027
2021-12-15,0.81,0.84,0.78,0.83,354116180.0,354116180.0,0.019999999999999907
2021-12-16,0.83,0.84,0.8,0.81,206133176.0,206133176.0,-0.019999999999999907
2021-12-17,0.81,0.83,0.78,0.8,260108143.0,260108143.0,-0.010000000000000009
2021-12-18,0.8,0.83,0.79,0.83,170671362.0,170671362.0,0.029999999999999916
2021-12-19,0.83,0.85,0.82,0.83,163876270.0,163876270.0,0.0
2021-12-20,0.83,0.92,0.82,0.88,555435824.0,555435824.0,0.050000000000000044
2021-12-21,0.88,0.96,0.85,0.95,471318013.0,471318013.0,0.06999999999999995
2021-12-22,0.95,0.97,0.92,0.95,401407051.0,401407051.0,0.0
2021-12-23,0.95,1.02,0.94,0.99,479436230.0,479436230.0,0.040000000000000036
2021-12-24,0.99,1.0,0.9,0.91,567234092.0,567234092.0,-0.07999999999999996
2021-12-25,0.91,0.94,0.9,0.93,250074945.0,250074945.0,0.020000000000000018
2021-12-26,0.93,0.93,0.91,0.92,163438501.0,163438501.0,-0.010000000000000009
2021-12-27,0.92,0.96,0.91,0.93,236282371.0,236282371.0,0.010000000000000009
2021-12-28,0.93,0.93,0.85,0.85,321266081.0,321266081.0,-0.08000000000000007
2021-12-29,0.85,0.86,0.81,0.82,306520880.0,306520880.0,-0.030000000000000027
2021-12-30,0.82,0.86,0.8,0.84,262671659.0,262671659.0,0.020000000000000018
2021-12-31,0.84,0.85,0.8,0.83,239829934.0,239829934.0,-0.010000000000000009
2022-01-01,0.83,0.86,0.83,0.85,136976730.0,136976730.0,0.020000000000000018
2022-01-02,0.85,0.87,0.84,0.86,129688032.0,129688032.0,0.010000000000000009
2022-01-03,0.86,0.86,0.82,0.83,178618617.0,178618617.0,-0.030000000000000027
2022-01-04,0.83,0.85,0.78,0.82,214415744.0,214415744.0,-0.010000000000000009
2022-01-05,0.82,0.84,0.71,0.77,370612510.0,370612510.0,-0.04999999999999993
2022-01-06,0.77,0.79,0.74,0.78,307202277.0,307202277.0,0.010000000000000009
2022-01-07,0.78,0.78,0.73,0.76,372926762.0,372926762.0,-0.020000000000000018
2022-01-08,0.76,0.78,0.72,0.75,253028571.0,253028571.0,-0.010000000000000009
2022-01-09,0.75,0.77,0.74,0.75,151521399.0,151521399.0,0.0
2022-01-10,0.75,0.76,0.7,0.74,313080154.0,313080154.0,-0.010000000000000009
2022-01-11,0.74,0.78,0.73,0.77,254065075.0,254065075.0,0.030000000000000027
2022-01-12,0.77,0.82,0.76,0.8,295701910.0,295701910.0,0.030000000000000027
2022-01-13,0.8,0.8,0.76,0.77,227833834.0,227833834.0,-0.030000000000000027
2022-01-14,0.77,0.8,0.75,0.77,221104212.0,221104212.0,0.0
2022-01-15,0.77,0.79,0.77,0.78,138443019.0,138443019.0,0.010000000000000009
2022-01-16,0.78,0.79,0.77,0.78,125068081.0,125068081.0,0.0
2022-01-17,0.78,0.78,0.75,0.76,181653025.0,181653025.0,-0.020000000000000018
2022-01-18,0.76,0.77,0.74,0.75,188367099.0,188367099.0,-0.010000000000000009
2022-01-19,0.75,0.75,0.72,0.74,190555142.0,190555142.0,-0.010000000000000009
2022-01-20,0.74,0.76,0.72,0.72,205931050.0,205931050.0,-0.020000000000000018
2022-01-21,0.72,0.73,0.61,0.64,612944841.0,612944841.0,-0.07999999999999996
2022-01-22,0.64,0.65,0.55,0.6,769947907.12,769947907.12,-0.040000000000000036
2022-01-23,0.6,0.64,0.59,0.63,331234207.0,331234207.0,0.030000000000000027
2022-01-24,0.63,0.63,0.55,0.61,513343471.0,513343471.0,-0.020000000000000018
2022-01-25,0.61,0.62,0.59,0.62,319618429.0,319618429.0,0.010000000000000009
2022-01-26,0.62,0.66,0.6,0.62,466864710.0,466864710.0,0.0
2022-01-27,0.62,0.62,0.59,0.61,292543906.0,292543906.0,-0.010000000000000009
2022-01-28,0.61,0.61,0.59,0.61,221009653.0,221009653.0,0.0
2022-01-29,0.61,0.63,0.61,0.62,154572094.0,154572094.0,0.010000000000000009
2022-01-30,0.62,0.62,0.6,0.6,146491081.0,146491081.0,-0.020000000000000018
2022-01-31,0.6,0.62,0.58,0.62,213749309.0,213749309.0,0.020000000000000018
2022-02-01,0.62,0.63,0.61,0.63,174300620.0,174300620.0,0.010000000000000009
2022-02-02,0.63,0.63,0.6,0.6,186608762.0,186608762.0,-0.030000000000000027
2022-02-03,0.6,0.61,0.59,0.61,168129675.0,168129675.0,0.010000000000000009
2022-02-04,0.61,0.66,0.6,0.66,263927174.0,263927174.0,0.050000000000000044
2022-02-05,0.66,0.69,0.65,0.67,310296779.0,310296779.0,0.010000000000000009
2022-02-06,0.67,0.69,0.66,0.68,157303166.0,157303166.0,0.010000000000000009
2022-02-07,0.68,0.84,0.67,0.83,640917209.0,640917209.0,0.1499999999999999
2022-02-08,0.83,0.91,0.8,0.88,1048879447.0,1048879447.0,0.050000000000000044
2022-02-09,0.88,0.92,0.84,0.87,626331950.0,626331950.0,-0.010000000000000009
2022-02-10,0.87,0.9,0.82,0.83,495010890.0,495010890.0,-0.040000000000000036
2022-02-11,0.83,0.83,0.75,0.76,482432190.0,482432190.0,-0.06999999999999995
2022-02-12,0.76,0.85,0.75,0.82,477906804.0,477906804.0,0.05999999999999994
2022-02-13,0.82,0.85,0.79,0.81,351589704.0,351589704.0,-0.009999999999999898
2022-02-14,0.81,0.81,0.78,0.8,304006647.0,304006647.0,-0.010000000000000009
2022-02-15,0.8,0.86,0.8,0.85,279317316.0,279317316.0,0.04999999999999993
2022-02-16,0.85,0.85,0.81,0.84,252745706.0,252745706.0,-0.010000000000000009
2022-02-17,0.84,0.84,0.75,0.77,375190546.0,375190546.0,-0.06999999999999995
2022-02-18,0.77,0.81,0.76,0.78,417945743.0,417945743.0,0.010000000000000009
2022-02-19,0.78,0.85,0.77,0.82,492929500.0,492929500.0,0.039999999999999925
2022-02-20,0.82,0.82,0.76,0.78,495454770.0,495454770.0,-0.039999999999999925
2022-02-21,0.78,0.8,0.7,0.7,621650777.0,621650777.0,-0.08000000000000007
2022-02-22,0.7,0.73,0.67,0.72,597541290.0,597541290.0,0.020000000000000018
2022-02-23,0.72,0.74,0.69,0.7,438023003.0,438023003.0,-0.020000000000000018
2022-02-24,0.7,0.72,0.62,0.7,986343826.0,986343826.0,0.0
2022-02-25,0.7,0.78,0.68,0.77,557343038.0,557343038.0,0.07000000000000006
2022-02-26,0.77,0.8,0.74,0.75,520451349.0,520451349.0,-0.020000000000000018
2022-02-27,0.75,0.77,0.7,0.72,441252224.0,441252224.0,-0.030000000000000027
2022-02-28,0.72,0.79,0.71,0.78,444617964.0,444617964.0,0.06000000000000005
2022-03-01,0.78,0.8,0.76,0.78,392126769.0,392126769.0,0.0
2022-03-02,0.78,0.78,0.76,0.77,377602100.0,377602100.0,-0.010000000000000009
2022-03-03,0.77,0.79,0.73,0.75,339295156.0,339295156.0,-0.020000000000000018
2022-03-04,0.75,0.76,0.69,0.71,382831997.0,382831997.0,-0.040000000000000036
2022-03-05,0.71,0.77,0.7,0.75,358200609.0,358200609.0,0.040000000000000036
2022-03-06,0.75,0.76,0.72,0.73,304732286.0,304732286.0,-0.020000000000000018
2022-03-07,0.73,0.75,0.7,0.72,496407111.0,496407111.0,-0.010000000000000009
2022-03-08,0.72,0.73,0.71,0.72,293749434.0,293749434.0,0.0
2022-03-09,0.72,0.78,0.72,0.77,397032109.0,397032109.0,0.050000000000000044
2022-03-10,0.77,0.78,0.72,0.74,397850898.0,397850898.0,-0.030000000000000027
2022-03-11,0.74,0.81,0.72,0.8,526984782.0,526984782.0,0.06000000000000005
2022-03-12,0.8,0.85,0.78,0.79,589059126.0,589059126.0,-0.010000000000000009
2022-03-13,0.79,0.81,0.75,0.76,311279578.0,311279578.0,-0.030000000000000027
2022-03-14,0.76,0.78,0.74,0.77,326606464.0,326606464.0,0.010000000000000009
2022-03-15,0.77,0.78,0.74,0.77,243756136.0,243756136.0,0.0
2022-03-16,0.77,0.79,0.76,0.79,350641035.0,350641035.0,0.020000000000000018
2022-03-17,0.79,0.8,0.78,0.79,264101320.0,264101320.0,0.0
2022-03-18,0.79,0.8,0.78,0.8,222661984.0,222661984.0,0.010000000000000009
2022-03-19,0.8,0.83,0.79,0.82,248947590.0,248947590.0,0.019999999999999907
2022-03-20,0.82,0.82,0.8,0.81,185090508.0,185090508.0,-0.009999999999999898
2022-03-21,0.81,0.85,0.79,0.84,316427663.0,316427663.0,0.029999999999999916
2022-03-22,0.84,0.87,0.83,0.84,305184306.0,305184306.0,0.0
2022-03-23,0.84,0.85,0.82,0.84,235024475.0,235024475.0,0.0
2022-03-24,0.84,0.85,0.83,0.84,282122073.0,282122073.0,0.0
2022-03-25,0.84,0.85,0.82,0.82,214450998.0,214450998.0,-0.020000000000000018
2022-03-26,0.82,0.83,0.82,0.83,122433652.0,122433652.0,0.010000000000000009
2022-03-27,0.83,0.86,0.83,0.86,198619688.0,198619688.0,0.030000000000000027
2022-03-28,0.86,0.93,0.85,0.86,479199201.0,479199201.0,0.0
2022-03-29,0.86,0.89,0.84,0.86,264756291.0,264756291.0,0.0
2022-03-30,0.86,0.87,0.85,0.86,201046259.0,201046259.0,0.0
2022-03-31,0.86,0.87,0.78,0.81,366939277.0,366939277.0,-0.04999999999999993
2022-04-01,0.81,0.83,0.81,0.83,254001232.0,254001232.0,0.019999999999999907
2022-04-02,0.83,0.85,0.82,0.82,210041825.0,210041825.0,-0.010000000000000009
2022-04-03,0.82,0.85,0.81,0.84,159520162.0,159520162.0,0.020000000000000018
2022-04-04,0.84,0.84,0.8,0.83,216740017.0,216740017.0,-0.010000000000000009
2022-04-05,0.83,0.84,0.81,0.82,174779509.0,174779509.0,-0.010000000000000009
2022-04-06,0.82,0.82,0.76,0.76,348686323.0,348686323.0,-0.05999999999999994
2022-04-07,0.76,0.79,0.75,0.79,196211648.0,196211648.0,0.030000000000000027
2022-04-08,0.79,0.79,0.75,0.75,210639194.0,210639194.0,-0.040000000000000036
2022-04-09,0.76,0.77,0.75,0.76,102131244.0,102131244.0,0.0
2022-04-10,0.76,0.77,0.75,0.75,123028708.0,123028708.0,-0.010000000000000009
2022-04-11,0.75,0.76,0.68,0.69,354459252.0,354459252.0,-0.06000000000000005
2022-04-12,0.69,0.73,0.69,0.72,263088987.0,263088987.0,0.030000000000000027
2022-04-13,0.72,0.73,0.7,0.72,217937566.0,217937566.0,0.0
2022-04-14,0.72,0.74,0.71,0.73,239629937.0,239629937.0,0.010000000000000009
2022-04-15,0.73,0.8,0.73,0.79,439676502.0,439676502.0,0.06000000000000005
2022-04-16,0.79,0.8,0.77,0.78,206493032.0,206493032.0,-0.010000000000000009
2022-04-17,0.78,0.79,0.75,0.75,188468510.0,188468510.0,-0.030000000000000027
2022-04-18,0.75,0.77,0.73,0.77,257757252.0,257757252.0,0.020000000000000018
2022-04-19,0.77,0.79,0.76,0.77,199132020.0,199132020.0,0.0
2022-04-20,0.77,0.78,0.74,0.75,220246970.0,220246970.0,-0.020000000000000018
2022-04-21,0.75,0.77,0.72,0.73,241310449.0,241310449.0,-0.020000000000000018
2022-04-22,0.73,0.74,0.71,0.72,220757625.0,220757625.0,-0.010000000000000009
2022-04-23,0.72,0.73,0.7,0.71,163036743.0,163036743.0,-0.010000000000000009
2022-04-24,0.71,0.71,0.69,0.7,144945400.0,144945400.0,-0.010000000000000009
2022-04-25,0.7,0.7,0.65,0.69,399434752.0,399434752.0,-0.010000000000000009
2022-04-26,0.69,0.71,0.63,0.64,355964613.0,355964613.0,-0.04999999999999993
2022-04-27,0.64,0.66,0.64,0.65,277994630.0,277994630.0,0.010000000000000009
2022-04-28,0.65,0.66,0.63,0.64,242145728.0,242145728.0,-0.010000000000000009
2022-04-29,0.64,0.65,0.6,0.61,322263629.0,322263629.0,-0.030000000000000027
2022-04-30,0.61,0.63,0.57,0.58,354754733.0,354754733.0,-0.030000000000000027
2022-05-01,0.58,0.61,0.58,0.61,279653905.0,279653905.0,0.030000000000000027
2022-05-02,0.61,0.63,0.6,0.61,332748235.0,332748235.0,0.0
2022-05-03,0.61,0.63,0.6,0.6,284044788.0,284044788.0,-0.010000000000000009
2022-05-04,0.6,0.65,0.6,0.65,345607731.0,345607731.0,0.050000000000000044
2022-05-05,0.65,0.66,0.58,0.6,446938464.0,446938464.0,-0.050000000000000044
2022-05-06,0.6,0.62,0.59,0.6,363872112.0,363872112.0,0.0
2022-05-07,0.6,0.6,0.57,0.58,243420987.0,243420987.0,-0.020000000000000018
2022-05-08,0.58,0.58,0.56,0.57,335981906.0,335981906.0,-0.010000000000000009
2022-05-09,0.57,0.58,0.47,0.49,841979616.33,841979616.33,-0.07999999999999996
2022-05-10,0.49,0.54,0.47,0.51,900790302.0,900790302.0,0.020000000000000018
2022-05-11,0.51,0.53,0.36,0.42,1598443681.35,1598443681.35,-0.09000000000000002
2022-05-12,0.42,0.43,0.34,0.39,1567507931.5,1567507931.5,-0.02999999999999997
2022-05-13,0.39,0.47,0.38,0.42,698396767.0,698396767.0,0.02999999999999997
2022-05-14,0.42,0.44,0.4,0.43,442845171.0,442845171.0,0.010000000000000009
2022-05-15,0.43,0.45,0.41,0.45,267739238.0,267739238.0,0.020000000000000018
2022-05-16,0.45,0.45,0.41,0.42,433909248.0,433909248.0,-0.030000000000000027
2022-05-17,0.42,0.44,0.42,0.44,376428299.0,376428299.0,0.020000000000000018
2022-05-18,0.44,0.44,0.4,0.41,370954228.0,370954228.0,-0.030000000000000027
2022-05-19,0.41,0.42,0.39,0.42,285465302.0,285465302.0,0.010000000000000009
2022-05-20,0.42,0.44,0.4,0.41,358049438.0,358049438.0,-0.010000000000000009
2022-05-21,0.41,0.42,0.4,0.41,144232225.0,144232225.0,0.0
2022-05-22,0.41,0.43,0.41,0.42,143783091.0,143783091.0,0.010000000000000009
