,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2021-08-14,0.29,0.3,0.28,0.29,3131790645.4,3131790645.4,0.0
2021-08-15,0.29,0.35,0.29,0.34,4964816125.0,4964816125.0,0.050000000000000044
2021-08-16,0.34,0.35,0.31,0.32,4130699106.8,4130699106.8,-0.020000000000000018
2021-08-17,0.32,0.34,0.29,0.3,3520234606.5,3520234606.5,-0.020000000000000018
2021-08-18,0.3,0.33,0.28,0.3,4089557667.2,4089557667.2,0.0
2021-08-19,0.3,0.32,0.29,0.32,2386616242.5,2386616242.5,0.020000000000000018
2021-08-20,0.32,0.34,0.31,0.33,2177517962.3,2177517962.3,0.010000000000000009
2021-08-21,0.33,0.33,0.31,0.32,1751965697.2,1751965697.2,-0.010000000000000009
2021-08-22,0.32,0.32,0.3,0.31,1401118643.8,1401118643.8,-0.010000000000000009
2021-08-23,0.31,0.33,0.31,0.32,1842154214.4,1842154214.4,0.010000000000000009
2021-08-24,0.32,0.32,0.27,0.29,2336380653.8,2336380653.8,-0.030000000000000027
2021-08-25,0.29,0.3,0.28,0.29,1658742148.8,1658742148.8,0.0
2021-08-26,0.29,0.3,0.26,0.27,1401204832.1,1401204832.1,-0.019999999999999962
2021-08-27,0.27,0.3,0.27,0.29,1345067751.7,1345067751.7,0.019999999999999962
2021-08-28,0.29,0.3,0.28,0.29,813242385.1,813242385.1,0.0
2021-08-29,0.29,0.29,0.28,0.28,758831427.0,758831427.0,-0.009999999999999953
2021-08-30,0.28,0.29,0.27,0.27,994923907.0,994923907.0,-0.010000000000000009
2021-08-31,0.27,0.29,0.27,0.28,994391602.0,994391602.0,0.010000000000000009
2021-09-01,0.28,0.29,0.27,0.29,1077645215.0,1077645215.0,0.009999999999999953
2021-09-02,0.29,0.31,0.29,0.29,1859879704.7,1859879704.7,0.0
2021-09-03,0.29,0.3,0.29,0.3,1248795134.0,1248795134.0,0.010000000000000009
2021-09-04,0.3,0.31,0.29,0.3,1170386591.0,1170386591.0,0.0
2021-09-05,0.3,0.32,0.3,0.31,1273101183.7,1273101183.7,0.010000000000000009
2021-09-06,0.31,0.32,0.3,0.31,1327741283.1,1327741283.1,0.0
2021-09-07,0.31,0.31,0.21,0.26,4143609594.1,4143609594.1,-0.04999999999999999
2021-09-08,0.26,0.26,0.23,0.26,2036725778.0,2036725778.0,0.0
2021-09-09,0.26,0.26,0.25,0.25,972908690.0,972908690.0,-0.010000000000000009
2021-09-10,0.25,0.26,0.24,0.24,1039971873.0,1039971873.0,-0.010000000000000009
2021-09-11,0.24,0.25,0.24,0.24,574961334.0,574961334.0,0.0
2021-09-12,0.24,0.26,0.24,0.25,824439503.0,824439503.0,0.010000000000000009
2021-09-13,0.25,0.25,0.23,0.24,1194502511.0,1194502511.0,-0.010000000000000009
2021-09-14,0.24,0.24,0.23,0.24,600777341.0,600777341.0,0.0
2021-09-15,0.24,0.25,0.24,0.25,624731884.0,624731884.0,0.010000000000000009
2021-09-16,0.25,0.25,0.23,0.24,767085717.0,767085717.0,-0.010000000000000009
2021-09-17,0.24,0.26,0.24,0.24,1532347235.0,1532347235.0,0.0
2021-09-18,0.24,0.25,0.24,0.24,532008968.0,532008968.0,0.0
2021-09-19,0.24,0.24,0.23,0.23,486273037.0,486273037.0,-0.009999999999999981
2021-09-20,0.23,0.23,0.2,0.21,1842218251.9,1842218251.9,-0.020000000000000018
2021-09-21,0.21,0.22,0.2,0.2,1475472637.8,1475472637.8,-0.009999999999999981
2021-09-22,0.2,0.23,0.2,0.22,1505717159.7,1505717159.7,0.01999999999999999
2021-09-23,0.22,0.23,0.22,0.22,809134784.0,809134784.0,0.0
2021-09-24,0.22,0.23,0.2,0.21,1446332143.9,1446332143.9,-0.010000000000000009
2021-09-25,0.21,0.21,0.2,0.21,648108334.0,648108334.0,0.0
2021-09-26,0.21,0.21,0.19,0.2,778024870.7,778024870.7,-0.009999999999999981
2021-09-27,0.2,0.21,0.2,0.2,447272392.0,447272392.0,0.0
2021-09-28,0.2,0.2,0.2,0.2,478010126.0,478010126.0,0.0
2021-09-29,0.2,0.2,0.19,0.2,508197881.0,508197881.0,0.0
2021-09-30,0.2,0.21,0.2,0.2,525345573.0,525345573.0,0.0
2021-10-01,0.2,0.23,0.2,0.22,1029403020.0,1029403020.0,0.01999999999999999
2021-10-02,0.22,0.23,0.22,0.22,726979560.0,726979560.0,0.0
2021-10-03,0.22,0.23,0.22,0.22,697996641.0,697996641.0,0.0
2021-10-04,0.22,0.25,0.21,0.24,3281218340.0,3281218340.0,0.01999999999999999
2021-10-05,0.24,0.27,0.23,0.25,3796153741.0,3796153741.0,0.010000000000000009
2021-10-06,0.25,0.27,0.24,0.25,3681509190.0,3681509190.0,0.0
2021-10-07,0.25,0.26,0.24,0.24,2142393485.0,2142393485.0,-0.010000000000000009
2021-10-08,0.24,0.25,0.24,0.24,1381822126.0,1381822126.0,0.0
2021-10-09,0.24,0.25,0.24,0.25,1073585552.0,1073585552.0,0.010000000000000009
2021-10-10,0.25,0.25,0.23,0.23,977648960.0,977648960.0,-0.01999999999999999
2021-10-11,0.23,0.24,0.22,0.23,1072711057.0,1072711057.0,0.0
2021-10-12,0.23,0.23,0.22,0.23,1030470079.0,1030470079.0,0.0
2021-10-13,0.23,0.23,0.22,0.23,1044380785.0,1044380785.0,0.0
2021-10-14,0.23,0.24,0.23,0.23,1098049682.0,1098049682.0,0.0
2021-10-15,0.23,0.24,0.22,0.23,1457540715.0,1457540715.0,0.0
2021-10-16,0.23,0.25,0.23,0.24,1224144433.0,1224144433.0,0.009999999999999981
2021-10-17,0.24,0.24,0.23,0.24,1210409235.0,1210409235.0,0.0
2021-10-18,0.24,0.27,0.24,0.25,4909224967.0,4909224967.0,0.010000000000000009
2021-10-19,0.25,0.26,0.24,0.25,1415459318.0,1415459318.0,0.0
2021-10-20,0.25,0.26,0.24,0.25,1638568849.0,1638568849.0,0.0
2021-10-21,0.25,0.26,0.24,0.24,1573673715.0,1573673715.0,-0.010000000000000009
2021-10-22,0.24,0.25,0.24,0.24,1553243637.0,1553243637.0,0.0
2021-10-23,0.24,0.25,0.24,0.25,1258672648.0,1258672648.0,0.010000000000000009
2021-10-24,0.25,0.28,0.25,0.28,4887922846.0,4887922846.0,0.030000000000000027
2021-10-25,0.28,0.28,0.26,0.27,2939692178.0,2939692178.0,-0.010000000000000009
2021-10-26,0.27,0.27,0.25,0.26,2132162373.0,2132162373.0,-0.010000000000000009
2021-10-27,0.26,0.26,0.22,0.24,5223432326.0,5223432326.0,-0.020000000000000018
2021-10-28,0.24,0.34,0.23,0.3,17320109431.0,17320109431.0,0.06
2021-10-29,0.3,0.31,0.28,0.29,4977184874.0,4977184874.0,-0.010000000000000009
2021-10-30,0.29,0.29,0.26,0.27,3441001301.0,3441001301.0,-0.019999999999999962
2021-10-31,0.27,0.29,0.25,0.28,3857354566.0,3857354566.0,0.010000000000000009
2021-11-01,0.28,0.29,0.26,0.27,2497093967.0,2497093967.0,-0.010000000000000009
2021-11-02,0.27,0.28,0.27,0.27,1912493294.0,1912493294.0,0.0
2021-11-03,0.27,0.28,0.26,0.27,1607498166.0,1607498166.0,0.0
2021-11-04,0.27,0.27,0.25,0.26,1446957670.0,1446957670.0,-0.010000000000000009
2021-11-05,0.26,0.27,0.25,0.26,1282376452.0,1282376452.0,0.0
2021-11-06,0.26,0.27,0.25,0.26,1135857725.0,1135857725.0,0.0
2021-11-07,0.26,0.27,0.26,0.27,912146975.0,912146975.0,0.010000000000000009
2021-11-08,0.27,0.3,0.26,0.28,3420674489.0,3420674489.0,0.010000000000000009
2021-11-09,0.28,0.29,0.27,0.27,1854893482.0,1854893482.0,-0.010000000000000009
2021-11-10,0.27,0.28,0.23,0.26,2600272877.0,2600272877.0,-0.010000000000000009
2021-11-11,0.26,0.27,0.25,0.26,1356541795.0,1356541795.0,0.0
2021-11-12,0.26,0.27,0.25,0.26,1227134455.0,1227134455.0,0.0
2021-11-13,0.26,0.26,0.25,0.26,730909452.0,730909452.0,0.0
2021-11-14,0.26,0.27,0.26,0.26,1109308026.0,1109308026.0,0.0
2021-11-15,0.26,0.27,0.26,0.26,784663988.0,784663988.0,0.0
2021-11-16,0.26,0.26,0.22,0.24,1931306150.0,1931306150.0,-0.020000000000000018
2021-11-17,0.24,0.24,0.23,0.24,1016537117.0,1016537117.0,0.0
2021-11-18,0.24,0.24,0.21,0.22,1424059825.0,1424059825.0,-0.01999999999999999
2021-11-19,0.22,0.24,0.22,0.23,1011256982.0,1011256982.0,0.010000000000000009
2021-11-20,0.23,0.24,0.22,0.23,638393250.0,638393250.0,0.0
2021-11-21,0.23,0.23,0.23,0.23,584498069.0,584498069.0,0.0
2021-11-22,0.23,0.23,0.22,0.22,715429215.0,715429215.0,-0.010000000000000009
2021-11-23,0.22,0.24,0.21,0.23,1648276631.0,1648276631.0,0.010000000000000009
2021-11-24,0.23,0.23,0.21,0.22,1150989995.0,1150989995.0,-0.010000000000000009
2021-11-25,0.22,0.23,0.21,0.22,1097415948.0,1097415948.0,0.0
2021-11-26,0.22,0.22,0.19,0.2,2305030656.3,2305030656.3,-0.01999999999999999
2021-11-27,0.2,0.21,0.2,0.2,908852823.0,908852823.0,0.0
2021-11-28,0.2,0.21,0.19,0.21,858901257.0,858901257.0,0.009999999999999981
2021-11-29,0.21,0.23,0.2,0.21,1857437869.0,1857437869.0,0.0
2021-11-30,0.21,0.23,0.21,0.21,1617695220.0,1617695220.0,0.0
2021-12-01,0.21,0.22,0.21,0.21,803902283.0,803902283.0,0.0
2021-12-02,0.21,0.22,0.2,0.21,1689895075.0,1689895075.0,0.0
2021-12-03,0.21,0.21,0.19,0.2,1011968037.0,1011968037.0,-0.009999999999999981
2021-12-04,0.2,0.2,0.13,0.18,5303849448.2,5303849448.2,-0.020000000000000018
2021-12-05,0.18,0.18,0.16,0.17,1381389600.0,1381389600.0,-0.009999999999999981
2021-12-06,0.17,0.18,0.16,0.18,1661970370.0,1661970370.0,0.009999999999999981
2021-12-07,0.18,0.18,0.17,0.18,1069148248.0,1069148248.0,0.0
2021-12-08,0.18,0.18,0.17,0.18,870067110.0,870067110.0,0.0
2021-12-09,0.18,0.18,0.17,0.17,974195305.0,974195305.0,-0.009999999999999981
2021-12-10,0.17,0.17,0.16,0.16,743981315.0,743981315.0,-0.010000000000000009
2021-12-11,0.16,0.17,0.16,0.17,654792769.0,654792769.0,0.010000000000000009
2021-12-12,0.17,0.17,0.17,0.17,499912432.0,499912432.0,0.0
2021-12-13,0.17,0.17,0.15,0.16,972416861.0,972416861.0,-0.010000000000000009
2021-12-14,0.16,0.22,0.15,0.19,7338444571.0,7338444571.0,0.03
2021-12-15,0.19,0.19,0.17,0.18,2177343912.0,2177343912.0,-0.010000000000000009
2021-12-16,0.18,0.19,0.17,0.17,1077785070.0,1077785070.0,-0.009999999999999981
2021-12-17,0.17,0.18,0.16,0.17,1033871332.0,1033871332.0,0.0
2021-12-18,0.17,0.18,0.17,0.17,594262965.0,594262965.0,0.0
2021-12-19,0.17,0.17,0.17,0.17,479149291.0,479149291.0,0.0
2021-12-20,0.17,0.17,0.16,0.17,823398873.0,823398873.0,0.0
2021-12-21,0.17,0.17,0.17,0.17,514233887.0,514233887.0,0.0
2021-12-22,0.17,0.18,0.17,0.17,885691231.0,885691231.0,0.0
2021-12-23,0.17,0.19,0.17,0.18,1027458506.0,1027458506.0,0.009999999999999981
2021-12-24,0.19,0.2,0.18,0.19,1245909390.0,1245909390.0,0.0
2021-12-25,0.19,0.2,0.18,0.19,883688963.0,883688963.0,0.0
2021-12-26,0.19,0.19,0.18,0.19,537153520.0,537153520.0,0.0
2021-12-27,0.19,0.19,0.19,0.19,613113643.0,613113643.0,0.0
2021-12-28,0.19,0.19,0.17,0.17,979781920.0,979781920.0,-0.01999999999999999
2021-12-29,0.17,0.18,0.17,0.17,716005365.0,716005365.0,0.0
2021-12-30,0.17,0.18,0.17,0.17,524275170.0,524275170.0,0.0
2021-12-31,0.17,0.18,0.17,0.17,572705101.0,572705101.0,0.0
2022-01-01,0.17,0.17,0.17,0.17,297504077.0,297504077.0,0.0
2022-01-02,0.17,0.18,0.17,0.17,312955886.0,312955886.0,0.0
2022-01-03,0.17,0.17,0.17,0.17,460985351.0,460985351.0,0.0
2022-01-04,0.17,0.17,0.17,0.17,496439208.0,496439208.0,0.0
2022-01-05,0.17,0.17,0.15,0.16,1084632258.0,1084632258.0,-0.010000000000000009
2022-01-06,0.16,0.16,0.15,0.16,705767171.0,705767171.0,0.0
2022-01-07,0.16,0.16,0.15,0.15,1079690606.0,1079690606.0,-0.010000000000000009
2022-01-08,0.16,0.16,0.15,0.15,582238373.0,582238373.0,-0.010000000000000009
2022-01-09,0.15,0.15,0.15,0.15,381170543.0,381170543.0,0.0
2022-01-10,0.15,0.15,0.14,0.14,845047878.0,845047878.0,-0.009999999999999981
2022-01-11,0.14,0.17,0.14,0.15,1691718365.0,1691718365.0,0.009999999999999981
2022-01-12,0.15,0.16,0.15,0.16,911010585.0,911010585.0,0.010000000000000009
2022-01-13,0.16,0.18,0.16,0.17,2116971492.0,2116971492.0,0.010000000000000009
2022-01-14,0.17,0.21,0.17,0.18,5406672589.0,5406672589.0,0.009999999999999981
2022-01-15,0.18,0.19,0.18,0.18,1633943311.0,1633943311.0,0.0
2022-01-16,0.18,0.18,0.17,0.18,1069094552.0,1069094552.0,0.0
2022-01-17,0.18,0.18,0.17,0.17,1091483397.0,1091483397.0,-0.009999999999999981
2022-01-18,0.17,0.17,0.16,0.17,945110452.0,945110452.0,0.0
2022-01-19,0.17,0.17,0.16,0.16,867134554.0,867134554.0,-0.010000000000000009
2022-01-20,0.16,0.17,0.15,0.16,763530515.0,763530515.0,0.0
2022-01-21,0.16,0.16,0.14,0.14,1503858051.0,1503858051.0,-0.01999999999999999
2022-01-22,0.14,0.15,0.12,0.13,2241546261.6,2241546261.6,-0.010000000000000009
2022-01-23,0.13,0.14,0.13,0.14,1196841624.0,1196841624.0,0.010000000000000009
2022-01-24,0.14,0.14,0.13,0.14,1607720454.0,1607720454.0,0.0
2022-01-25,0.14,0.15,0.13,0.14,1316136672.0,1316136672.0,0.0
2022-01-26,0.14,0.15,0.14,0.14,1324673854.0,1324673854.0,0.0
2022-01-27,0.14,0.15,0.14,0.14,677890025.0,677890025.0,0.0
2022-01-28,0.14,0.14,0.14,0.14,464231063.0,464231063.0,0.0
2022-01-29,0.14,0.14,0.14,0.14,339117872.0,339117872.0,0.0
2022-01-30,0.14,0.14,0.14,0.14,341622629.0,341622629.0,0.0
2022-01-31,0.14,0.14,0.14,0.14,365107026.0,365107026.0,0.0
2022-02-01,0.14,0.14,0.14,0.14,374440012.0,374440012.0,0.0
2022-02-02,0.14,0.15,0.14,0.14,491750010.0,491750010.0,0.0
2022-02-03,0.14,0.14,0.13,0.14,384297073.0,384297073.0,0.0
2022-02-04,0.14,0.15,0.14,0.15,562305646.0,562305646.0,0.009999999999999981
2022-02-05,0.15,0.15,0.14,0.15,526695035.0,526695035.0,0.0
2022-02-06,0.15,0.16,0.14,0.15,705984242.0,705984242.0,0.0
2022-02-07,0.15,0.17,0.15,0.17,1810847856.0,1810847856.0,0.020000000000000018
2022-02-08,0.17,0.17,0.15,0.16,1273034951.0,1273034951.0,-0.010000000000000009
2022-02-09,0.16,0.16,0.15,0.16,691842118.0,691842118.0,0.0
2022-02-10,0.16,0.16,0.15,0.15,921972005.0,921972005.0,-0.010000000000000009
2022-02-11,0.15,0.15,0.14,0.14,706523003.0,706523003.0,-0.009999999999999981
2022-02-12,0.14,0.15,0.14,0.14,573672346.0,573672346.0,0.0
2022-02-13,0.14,0.16,0.14,0.15,1586345314.0,1586345314.0,0.009999999999999981
2022-02-14,0.15,0.15,0.14,0.15,901483820.0,901483820.0,0.0
2022-02-15,0.15,0.15,0.14,0.15,600243216.0,600243216.0,0.0
2022-02-16,0.15,0.15,0.15,0.15,432478291.0,432478291.0,0.0
2022-02-17,0.15,0.15,0.14,0.14,740203412.0,740203412.0,-0.009999999999999981
2022-02-18,0.14,0.14,0.14,0.14,619882904.0,619882904.0,0.0
2022-02-19,0.14,0.15,0.14,0.14,677612304.0,677612304.0,0.0
2022-02-20,0.14,0.14,0.14,0.14,508576015.0,508576015.0,0.0
2022-02-21,0.14,0.14,0.13,0.13,1003925366.0,1003925366.0,-0.010000000000000009
2022-02-22,0.13,0.13,0.12,0.13,711049048.0,711049048.0,0.0
2022-02-23,0.13,0.14,0.13,0.13,608946632.0,608946632.0,0.0
2022-02-24,0.13,0.13,0.11,0.12,2457565179.9,2457565179.9,-0.010000000000000009
2022-02-25,0.12,0.13,0.12,0.13,799509758.0,799509758.0,0.010000000000000009
2022-02-26,0.13,0.13,0.13,0.13,531223949.0,531223949.0,0.0
2022-02-27,0.13,0.13,0.12,0.12,635411701.0,635411701.0,-0.010000000000000009
2022-02-28,0.12,0.13,0.12,0.13,734786347.0,734786347.0,0.010000000000000009
2022-03-01,0.13,0.14,0.13,0.13,925222290.0,925222290.0,0.0
2022-03-02,0.13,0.14,0.13,0.13,672511452.0,672511452.0,0.0
2022-03-03,0.13,0.13,0.13,0.13,523496191.0,523496191.0,0.0
2022-03-04,0.13,0.13,0.12,0.12,660309989.0,660309989.0,-0.010000000000000009
2022-03-05,0.12,0.13,0.12,0.12,323924728.0,323924728.0,0.0
2022-03-06,0.12,0.13,0.12,0.12,386679370.0,386679370.0,0.0
2022-03-07,0.12,0.12,0.11,0.12,511547343.0,511547343.0,0.0
2022-03-08,0.12,0.12,0.12,0.12,545435466.0,545435466.0,0.0
2022-03-09,0.12,0.12,0.12,0.12,538317389.0,538317389.0,0.0
2022-03-10,0.12,0.12,0.11,0.12,558495794.0,558495794.0,0.0
2022-03-11,0.12,0.12,0.11,0.12,407557724.0,407557724.0,0.0
2022-03-12,0.12,0.12,0.11,0.11,214689375.0,214689375.0,-0.009999999999999995
2022-03-13,0.11,0.12,0.11,0.11,401940015.0,401940015.0,0.0
2022-03-14,0.11,0.12,0.11,0.11,948724536.0,948724536.0,0.0
2022-03-15,0.11,0.11,0.11,0.11,417039779.0,417039779.0,0.0
2022-03-16,0.11,0.12,0.11,0.12,548022368.0,548022368.0,0.009999999999999995
2022-03-17,0.12,0.12,0.12,0.12,444108919.0,444108919.0,0.0
2022-03-18,0.12,0.12,0.11,0.12,431655767.0,431655767.0,0.0
2022-03-19,0.12,0.13,0.12,0.12,678711412.0,678711412.0,0.0
2022-03-20,0.12,0.12,0.12,0.12,425713425.0,425713425.0,0.0
2022-03-21,0.12,0.12,0.12,0.12,403696503.0,403696503.0,0.0
2022-03-22,0.12,0.13,0.12,0.12,640695818.0,640695818.0,0.0
2022-03-23,0.12,0.13,0.12,0.13,1136679760.0,1136679760.0,0.010000000000000009
2022-03-24,0.13,0.14,0.13,0.14,2168603367.0,2168603367.0,0.010000000000000009
2022-03-25,0.14,0.14,0.13,0.13,1191949148.0,1191949148.0,-0.010000000000000009
2022-03-26,0.13,0.14,0.13,0.14,780328909.0,780328909.0,0.010000000000000009
2022-03-27,0.14,0.15,0.14,0.14,1864810242.0,1864810242.0,0.0
2022-03-28,0.14,0.15,0.14,0.14,1905719594.0,1905719594.0,0.0
2022-03-29,0.14,0.15,0.14,0.14,1173218699.0,1173218699.0,0.0
2022-03-30,0.14,0.15,0.14,0.14,1131014248.0,1131014248.0,0.0
2022-03-31,0.14,0.15,0.14,0.14,1464999405.0,1464999405.0,0.0
2022-04-01,0.14,0.14,0.13,0.14,1030256213.0,1030256213.0,0.0
2022-04-02,0.14,0.14,0.14,0.14,804996467.0,804996467.0,0.0
2022-04-03,0.14,0.15,0.14,0.15,1229288569.0,1229288569.0,0.009999999999999981
2022-04-04,0.15,0.16,0.14,0.15,2703058960.0,2703058960.0,0.0
2022-04-05,0.15,0.18,0.15,0.17,6454340799.0,6454340799.0,0.020000000000000018
2022-04-06,0.17,0.17,0.14,0.14,5121714785.0,5121714785.0,-0.03
2022-04-07,0.14,0.15,0.14,0.15,1901323940.0,1901323940.0,0.009999999999999981
2022-04-08,0.15,0.15,0.14,0.14,2219140122.0,2219140122.0,-0.009999999999999981
2022-04-09,0.14,0.14,0.14,0.14,598706994.0,598706994.0,0.0
2022-04-10,0.14,0.16,0.14,0.15,2653381549.0,2653381549.0,0.009999999999999981
2022-04-11,0.15,0.15,0.13,0.13,2077944539.0,2077944539.0,-0.01999999999999999
2022-04-12,0.13,0.14,0.13,0.14,1432968065.0,1432968065.0,0.010000000000000009
2022-04-13,0.14,0.14,0.14,0.14,982887318.0,982887318.0,0.0
2022-04-14,0.14,0.15,0.14,0.14,2218098250.0,2218098250.0,0.0
2022-04-15,0.14,0.15,0.14,0.15,1414074566.0,1414074566.0,0.009999999999999981
2022-04-16,0.15,0.15,0.14,0.14,747201976.0,747201976.0,-0.009999999999999981
2022-04-17,0.14,0.14,0.14,0.14,693196715.0,693196715.0,0.0
2022-04-18,0.14,0.14,0.13,0.14,1219207335.0,1219207335.0,0.0
2022-04-19,0.14,0.14,0.14,0.14,811386437.0,811386437.0,0.0
2022-04-20,0.14,0.15,0.14,0.14,1387121991.0,1387121991.0,0.0
2022-04-21,0.14,0.14,0.13,0.14,873720271.0,873720271.0,0.0
2022-04-22,0.14,0.14,0.13,0.14,572175737.0,572175737.0,0.0
2022-04-23,0.14,0.14,0.13,0.13,337691149.0,337691149.0,-0.010000000000000009
2022-04-24,0.13,0.13,0.13,0.13,521764787.0,521764787.0,0.0
2022-04-25,0.13,0.17,0.12,0.16,7687212862.0,7687212862.0,0.03
2022-04-26,0.16,0.17,0.14,0.14,6993892003.0,6993892003.0,-0.01999999999999999
2022-04-27,0.14,0.15,0.14,0.14,2395315272.0,2395315272.0,0.0
2022-04-28,0.14,0.14,0.14,0.14,1507644481.0,1507644481.0,0.0
2022-04-29,0.14,0.15,0.13,0.13,2002962085.0,2002962085.0,-0.010000000000000009
2022-04-30,0.14,0.14,0.12,0.13,1256533034.0,1256533034.0,-0.010000000000000009
2022-05-01,0.13,0.14,0.13,0.13,1208220038.0,1208220038.0,0.0
2022-05-02,0.13,0.13,0.13,0.13,791121203.0,791121203.0,0.0
2022-05-03,0.13,0.13,0.13,0.13,602983927.0,602983927.0,0.0
2022-05-04,0.13,0.14,0.13,0.14,999925457.0,999925457.0,0.010000000000000009
2022-05-05,0.14,0.14,0.12,0.13,1663729207.0,1663729207.0,-0.010000000000000009
2022-05-06,0.13,0.13,0.12,0.13,919219399.0,919219399.0,0.0
2022-05-07,0.13,0.13,0.12,0.13,913433603.0,913433603.0,0.0
2022-05-08,0.13,0.13,0.12,0.12,770287457.0,770287457.0,-0.010000000000000009
2022-05-09,0.12,0.13,0.1,0.1,2102771008.3,2102771008.3,-0.01999999999999999
2022-05-10,0.1,0.12,0.1,0.11,1929997320.5,1929997320.5,0.009999999999999995
2022-05-11,0.11,0.11,0.07,0.09,4698607567.9,4698607567.9,-0.020000000000000004
2022-05-12,0.09,0.09,0.07,0.08,4099690301.0,4099690301.0,-0.009999999999999995
2022-05-13,0.08,0.1,0.08,0.09,2571346706.0,2571346706.0,0.009999999999999995
2022-05-14,0.09,0.09,0.08,0.09,1212363074.0,1212363074.0,0.0
2022-05-15,0.09,0.09,0.09,0.09,799028070.0,799028070.0,0.0
2022-05-16,0.09,0.09,0.09,0.09,674846170.0,674846170.0,0.0
2022-05-17,0.09,0.09,0.09,0.09,632579482.0,632579482.0,0.0
2022-05-18,0.09,0.09,0.08,0.08,552003943.0,552003943.0,-0.009999999999999995
2022-05-19,0.08,0.09,0.08,0.09,537654022.0,537654022.0,0.009999999999999995
2022-05-20,0.09,0.09,0.08,0.08,494642225.0,494642225.0,-0.009999999999999995
2022-05-21,0.08,0.09,0.08,0.08,200173227.0,200173227.0,0.0
2022-05-22,0.08,0.09,0.08,0.09,212040160.0,212040160.0,0.009999999999999995
2022-05-23,0.09,0.09,0.08,0.08,491119625.0,491119625.0,-0.009999999999999995
2022-05-24,0.08,0.08,0.08,0.08,359716178.0,359716178.0,0.0
2022-05-25,0.08,0.08,0.08,0.08,417147590.0,417147590.0,0.0
2022-05-26,0.08,0.08,0.07,0.08,863761845.0,863761845.0,0.0
2022-05-27,0.08,0.09,0.08,0.08,1955445636.0,1955445636.0,0.0
2022-05-28,0.08,0.08,0.08,0.08,539169761.0,539169761.0,0.0
2022-05-29,0.08,0.08,0.08,0.08,368598200.0,368598200.0,0.0
2022-05-30,0.08,0.09,0.08,0.09,1210365782.0,1210365782.0,0.009999999999999995
2022-05-31,0.09,0.09,0.08,0.09,1380975219.0,1380975219.0,0.0
2022-06-01,0.09,0.09,0.08,0.08,2111914425.0,2111914425.0,-0.009999999999999995
2022-06-02,0.08,0.08,0.08,0.08,950935239.0,950935239.0,0.0
2022-06-03,0.08,0.08,0.08,0.08,719704158.0,719704158.0,0.0
2022-06-04,0.08,0.08,0.08,0.08,508858133.0,508858133.0,0.0
2022-06-05,0.08,0.08,0.08,0.08,372318514.0,372318514.0,0.0
2022-06-06,0.08,0.08,0.08,0.08,810064865.0,810064865.0,0.0
2022-06-07,0.08,0.08,0.08,0.08,733934095.0,733934095.0,0.0
2022-06-08,0.08,0.08,0.08,0.08,536757669.0,536757669.0,0.0
2022-06-09,0.08,0.08,0.08,0.08,322805496.0,322805496.0,0.0
2022-06-10,0.08,0.08,0.07,0.08,584554571.0,584554571.0,0.0
2022-06-11,0.08,0.08,0.07,0.07,750865386.0,750865386.0,-0.009999999999999995
2022-06-12,0.07,0.07,0.06,0.06,1339377069.7,1339377069.7,-0.010000000000000009
2022-06-13,0.06,0.07,0.05,0.05,3222482666.2,3222482666.2,-0.009999999999999995
2022-06-14,0.05,0.06,0.05,0.06,2292552206.0,2292552206.0,0.009999999999999995
2022-06-15,0.06,0.06,0.05,0.06,2340963490.0,2340963490.0,0.0
2022-06-16,0.06,0.06,0.05,0.06,1635504912.0,1635504912.0,0.0
2022-06-17,0.06,0.06,0.05,0.06,694665887.0,694665887.0,0.0
2022-06-18,0.06,0.06,0.05,0.05,1478029999.0,1478029999.0,-0.009999999999999995
2022-06-19,0.05,0.06,0.05,0.06,2339917678.0,2339917678.0,0.009999999999999995
2022-06-20,0.06,0.06,0.06,0.06,963247514.0,963247514.0,0.0
2022-06-21,0.06,0.07,0.06,0.07,2221434344.0,2221434344.0,0.010000000000000009
2022-06-22,0.07,0.07,0.06,0.06,1245199586.0,1245199586.0,-0.010000000000000009
2022-06-23,0.06,0.06,0.06,0.06,826794075.0,826794075.0,0.0
2022-06-24,0.06,0.07,0.06,0.07,897806951.0,897806951.0,0.010000000000000009
2022-06-25,0.07,0.07,0.07,0.07,767798491.0,767798491.0,0.0
2022-06-26,0.07,0.08,0.07,0.07,1762543405.0,1762543405.0,0.0
2022-06-27,0.07,0.08,0.07,0.07,1823287836.0,1823287836.0,0.0
2022-06-28,0.07,0.07,0.07,0.07,1134861583.0,1134861583.0,0.0
2022-06-29,0.07,0.07,0.06,0.07,1112315068.0,1112315068.0,0.0
2022-06-30,0.07,0.07,0.06,0.07,1057005992.0,1057005992.0,0.0
2022-07-01,0.07,0.07,0.06,0.07,872749922.0,872749922.0,0.0
2022-07-02,0.07,0.07,0.07,0.07,618971181.0,618971181.0,0.0
2022-07-03,0.07,0.07,0.06,0.07,437895956.0,437895956.0,0.0
2022-07-04,0.07,0.07,0.07,0.07,647421086.0,647421086.0,0.0
2022-07-05,0.07,0.07,0.07,0.07,634033746.0,634033746.0,0.0
2022-07-06,0.07,0.07,0.07,0.07,643845555.0,643845555.0,0.0
2022-07-07,0.07,0.07,0.07,0.07,698711394.0,698711394.0,0.0
